Date,Daily Max Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,State,County,Site Latitude,Site Longitude
8/24/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/25/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/26/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/27/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/28/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/29/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/1/2020,0.1,ppm,1,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/4/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/5/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/6/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/8/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/9/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/10/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/11/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/12/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/14/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/15/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/16/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/17/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/18/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/19/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/21/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/22/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/23/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/24/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/25/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/26/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/28/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/29/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/30/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/1/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/2/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/3/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/5/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/7/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/8/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/9/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/10/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/12/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/14/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/15/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/16/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/17/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/19/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/20/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/21/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/22/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/23/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/24/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/27/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/28/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/29/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/30/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/31/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/2/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/3/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/4/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/6/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/7/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/9/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/10/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/11/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/12/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/13/2020,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/14/2020,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/16/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/17/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/18/2020,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/19/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/20/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/21/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/23/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/24/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/25/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/26/2020,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/27/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/28/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/30/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/1/2020,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/2/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/3/2020,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/4/2020,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/5/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/8/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/9/2020,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/11/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/12/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/14/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/15/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/16/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/17/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/18/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/19/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/21/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/22/2020,0.8,ppm,9,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/23/2020,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/24/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/25/2020,0.9,ppm,10,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/26/2020,0.9,ppm,10,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/28/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/29/2020,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/30/2020,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/31/2020,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
1/2/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/3/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/4/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/6/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/7/2020,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/8/2020,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/9/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/10/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/11/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/14/2020,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/15/2020,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/16/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/17/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/18/2020,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/20/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/21/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/22/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/23/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/24/2020,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/25/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/27/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/28/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/29/2020,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/30/2020,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/31/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/1/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/3/2020,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/4/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/5/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/6/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/7/2020,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/8/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/10/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/11/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/12/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/13/2020,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/15/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/17/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/25/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/26/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/27/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/28/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/29/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/2/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/4/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/5/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/6/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/7/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/9/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/10/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/11/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/12/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/14/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/16/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/17/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/18/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/19/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/20/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/21/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/23/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/24/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/25/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/26/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/27/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/28/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/30/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/31/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/1/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/3/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/4/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/6/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/7/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/8/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/9/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/10/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/11/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/13/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/14/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/18/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/20/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/21/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/22/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/23/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/24/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/25/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/27/2020,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/28/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/29/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/30/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/1/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/2/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/4/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/5/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/6/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/7/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/8/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/9/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/11/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/12/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/13/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/15/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/16/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/19/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/20/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/21/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/22/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/23/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/25/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/26/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/27/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/28/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/29/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/30/2020,0,ppm,0,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/1/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/2/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/3/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/4/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/5/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/6/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/8/2020,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/9/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/10/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/11/2020,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/12/2020,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
